brand,product_name,price
MSI,MSI Gaming GeForce GTX 1660 Super 192-bit HDMI/DP 6GB GDRR6 HDCP Support DirectX 12 Dual Fan VR Ready OC Graphics Card (GTX 1660 Super Gaming X),799.99
,"GIGABYTE GeForce GT 1030 Low Profile 2GB, GV-N1030D5-2GL",145.92
MSI,MSI GeForce GTX 1660 SUPER DirectX 12 GTX 1660 SUPER GAMING X 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,761.99
MSI,MSI GeForce GT 730 DirectX 12 N730-4GD3V2 4GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX Video Card,114.00
MSI,MSI GeForce GT 710 1GB DirectX 12 GT 710 1GD3H LP 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Graphics Card,62.80
MSI,MSI GAMING GeForce GT 710 1GB GDRR3 64-bit HDCP Support DirectX 12 OpenGL 4.5 Heat Sink Low Profile Graphics Card GT710 1GD3H LP,66.00
MSI,MSI GeForce GT 710 DirectX 12 GT 710 1GD3H LP 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,64.28
,GIGABYTE GeForce GT 1030 2GB GDDR5 PCI Express 3.0 x16 Video Card GV-N1030OC-2GI,159.00
noyafa,GV-N1030D4-2GL TE GeForce GT 1030 Low Profile D4 2G DirectX 12 GV-N1030D4-2GL Video Card,135.05
,GIGABYTE GeForce GT 1030 DirectX 12 GV-N1030D4-2GL 2GB 64-Bit DDR4 Low Profile Video Card,175.00
Leadtek,GIGABYTE GeForce GT 1030 Low Profile D4 2G DirectX 12 GV-N1030D4-2GL Video Card 384 CUDA Cores,159.69
ASUS,ASUS ROG STRIX GeForce RTX 2080 TI Overclocked O11G GDDR6 HDMI DP 1.4 USB Type-c  (ROG-STRIX-RTX2080TI-O11G-WHITE-GAMING),"2,276.34"
MAXSUN,MAXSUN GeForce GT 1030 2GB 64-Bit GDDR5 384 Stream Processors Support 4K DirectX 12 Shader Model 5.0 OpenGL 4.5,176.89
,GIGABYTE GeForce GT 1030 Low Profile D4 2G DirectX 12 GV-N1030D4-2GL Video Card,129.99
GIGABYTE,GIGABYTE GeForce GT 710 DirectX 12 GV-N710D5-2GL 2GB 64-Bit DDR5 PCI Express 2.0 x8 Low Profile Video Card,86.59
,GIGABYTE GeForce GT 1030 2GB GDDR5 PCI Express 3.0 x16 Video Card GV-N1030OC-2GI,159.00
,MINGYING GTX 750TI 2GBD5 GeForce GTX 750 Ti 2GB GDDR5 128-Bit GDDR5 PCI Express 3.0 Gaming Video Card 2560 * 1600 60Hz DVI HDMI VGA,228.00
,GV-N1030D4-2GL TE GeForce GT 1030 Low Profile D4 2G DirectX 12 GV-N1030D4-2GL Video Card,187.00
MSI,MSI GeForce GT 1030 DirectX 12 GT 1030 AERO ITX 2GD4 OCV1 2GB 64-Bit GDDR4 PCI Express 3.0 x16 (uses x4)  ITX Video Card,140.66
ASUS,ASUS ROG GeForce RTX 2080 Ti 11GB GDDR6 PCI Express 3.0 CrossFireX Support SLI Support Video Card ROG-STRIX-RTX2080TI-O11G-GAMING,"2,997.98"
,Gigabyte GeForce GT 710 1GB Graphic Cards and Support PCI Express 2.0 X8 Bus Interface. Graphic Cards GV-N710D5-1GL REV2.0,62.20
,GIGABYTE GeForce GT 1030 DirectX 12 GV-N1030D4-2GL 2GB 64-Bit Gaming mode: 1151 MHz DDR4 Low Profile Video Card,176.00
MSI,MSI GeForce RTX 2080 Ti DUKE OCV1 11GB GDDR6 Graphics Card (GEFORCE RTX 2080 TI DUKE 11G OCV1),"2,154.99"
MAXSUN,MAXSUN GeForce GT 1030 2GB 64-Bit GDDR5 1 x DVI 1 x HDMI Support 4K DirectX 12 Shader Model 5.0 OpenGL 4.5,116.80
GIGABYTE,GIGABYTE GeForce GTX 1660 Ti OC 6G 192-bit GDDR6 DisplayPort 1.4 HDMI 2.0B with Windforce 2X Cooling System Graphic Cards- Gv-N166TOC-6GD,702.00
noyafa,Gigabyte GeForce GT 710 2GB 64-Bit DDR3 PCI Express 2.0 x 8 Low Profile Video Card GV-N710D3-2GL,73.57
GIGABYTE,Gigabyte GeForce RTX 3060 Ti Gaming OC 8G REV2.0 LHR 8GB GDDR6 Video Card,"1,199.99"
,MAXSUN GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI GPU,349.00
,"Colorful GeForce GTX 1650 4G Gaming Graphics Card,2 x WINDFORCE Fans GPU Video Card,4GB 128-Bit GDDR6,PCI Express 3.0 16X NVIDIA Chip Video Card",427.50
AMD,"AMD GPU,Radeon RX 6700 XT DirectX 12 Ultimate RX6700XTZ Mars 12GB 192-Bit GDDR6 PCI Express 4.0 x16 Video Card,PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a,Gaming Graphics Card","1,244.59"
,GIGABYTE GeForce GT 1030 DirectX 12 GV-N1030D4-2GL 2GB 64-Bit DDR4 Low Profile Video Card,163.00
GIGABYTE,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,102.00
GIGABYTE,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz 2GB 64-Bit GDDR5 Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,102.25
ASUS,ASUS GeForce RTX 2080 Ti 11G Turbo Edition GDDR6 HDMI DP 1.4 Type-C graphics card (TURBO-RTX2080TI-11G),"2,154.99"
ASUS,"ASUS TUF Gaming Radeon RX 6700 XT OC Edition Graphics Card (AMD RDNA 2, PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, All-aluminum Shroud) - TUF-RX6700XT-O12G-GAMING","1,029.86"
,GTX1060 3GB DDR5 3600MHz 192Bit Desktop Computer Game Graphics Card,"1,530.88"
MSI,MSI GeForce GTX 1050 Ti 4 GT OC 4GB 128-Bit GDDR5 HDCP Ready ATX Video Card,388.07
ASUS,ASUS ROG STRIX GeForce RTX 2080 TI Overclocked O11G GDDR6 HDMI DP 1.4 USB Type-c  (ROG-STRIX-RTX2080TI-O11G-WHITE-GAMING),"2,276.34"
,"ZOTAC GAMING GeForce RTX 3060 Twin Edge OC 12GB GDDR6 192-bit 15 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Cooling, Active Fan Control, FREEZE Fan Stop ZT-A30600H-10M","1,099.99"
,"GIGABYTE GeForce GT 1030 Low Profile 2GB, GV-N1030D5-2GL",145.92
MSI,MSI GeForce GTX 1660 SUPER DirectX 12 GTX 1660 SUPER GAMING X 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,761.99
ASUS,"ASUS TUF Gaming Radeon RX 6700 XT OC Edition Graphics Card (AMD RDNA 2, PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, All-aluminum Shroud) - TUF-RX6700XT-O12G-GAMING","1,029.86"
MSI,MSI GAMING GeForce GT 710 1GB GDRR3 64-bit HDCP Support DirectX 12 OpenGL 4.5 Heat Sink Low Profile Graphics Card GT710 1GD3H LP,66.00
MSI,MSI GeForce RTX 2080 Ti DUKE OCV1 11GB GDDR6 Graphics Card (GEFORCE RTX 2080 TI DUKE 11G OCV1),"2,154.99"
GIGABYTE,GIGABYTE GeForce GTX 1660 Ti OC 6G 192-bit GDDR6 DisplayPort 1.4 HDMI 2.0B with Windforce 2X Cooling System Graphic Cards- Gv-N166TOC-6GD,702.00
MAXSUN,MAXSUN GeForce GT 1030 2GB 64-Bit GDDR5 1 x DVI 1 x HDMI Support 4K DirectX 12 Shader Model 5.0 OpenGL 4.5,116.80
MAXSUN,MAXSUN GeForce GT 1030 2GB 64-Bit GDDR5 384 Stream Processors Support 4K DirectX 12 Shader Model 5.0 OpenGL 4.5,176.89
,"Yeston GeForce GTX 1050Ti 4G D5 TD Edition 1291-1392MHz / 7008MHz 4GB / 128Bit / GDDR5 Graphic Card DirectX 12,NVIDIA GeForce GTX 1050 Ti DVI-D HDMI DP Desktop Graphics Card",299.99
MSI,MSI GT 710 1GD3H LP GeForce GT 710 Graphic Card - 954 MHz Core - 1 GB DDR3 SDRAM - Low-profile,77.77
VisionTek,VisionTek AMD Radeon RX 550 4GB GDDR5 4xHDMI Graphics Card 901459,292.57
,"Colorful GeForce GTX 1650 4G Gaming Graphics Card,2 x WINDFORCE Fans GPU Video Card,4GB 128-Bit GDDR6,PCI Express 3.0 16X NVIDIA Chip Video Card",427.50
ASUS,ASUS ROG GeForce RTX 2080 Ti 11GB GDDR6 PCI Express 3.0 CrossFireX Support SLI Support Video Card ROG-STRIX-RTX2080TI-O11G-GAMING,"2,997.98"
MSI,MSI GeForce GT 1030 DirectX 12 GT 1030 AERO ITX 2GD4 OCV1 2GB 64-Bit GDDR4 PCI Express 3.0 x16 (uses x4)  ITX Video Card,140.66
ASUS,ASUS ROG GeForce GTX 1070 Ti 8GB GDDR5 PCI Express 3.0 Video Card STRIX-GTX1070TI-8G-GAMING,"1,053.88"
GIGABYTE,GIGABYTE Gaming OC GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060GAMING OC-12GD (rev. 2.0) (LHR),858.68
ZOTAC,"ZOTAC GAMING GeForce GTX 1660 SUPER 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T16620F-10L",649.67
NVIDIA,NVIDIA GeForce RTX 3060 Ti Founders Edition 8GB,"1,849.99"
NVIDIA,NVIDIA TITAN RTX 24GB GDDR6 PCI Express 3.0 x16 Video Card 900-1G150-2500-000 SB,"4,765.53"
ASUS,ASUS ROG STRIX Radeon RX 6800 XT 16GB GDDR6 PCI Express 4.0 CrossFireX Support Video Card ROG-STRIX-LC-RX6800XT-O16G-GAMING,"1,829.90"
GIGABYTE,"GIGABYTE GeForce RTX 3090 EAGLE OC 24GB Video Card, GV-N3090EAGLE OC-24GD","3,194.99"
MSI,MSI GeForce RTX 2060 6GB GDDR6 PCI Express 3.0 x16 Video Card RTX 2060 VENTUS 6G OC,791.67
Sapphire Tech,SAPPHIRE NITRO+ Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card 100416NT+8GSR,"1,999.98"
MSI,MSI GeForce GTX 1650 4GB GDDR5 PCI Express 3.0 x16 Video Card GTX 1650 AERO ITX 4G OC,445.98
ASUS,"ASUS Phoenix NVIDIA GeForce RTX 3060 Gaming Graphics Card (PCIe 4.0, 12GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, Protective Backplate, Dual Ball Fan Bearings), PH-RTX3060-12G",990.33
XFX,XFX Radeon VII 16GB HBM2 PCI Express 3.0 CrossFireX Support Video Card RX-VEGMA3FD6,"3,294.04"
EVGA,EVGA GeForce RTX 3060 12GB XC GAMING GDDR6 Video Graphics Card GPU,"1,149.99"
ASUS,ASUS Dual GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RTX3060TI-O8G,"1,215.88"
ASRock,"ASRock Radeon RX 6800 XT Phantom Gaming D Gaming Graphics Card with 16GB GDDR6, AMD RDNA 2 (RX6800XT PGD 16GO)","1,795.99"
MSI,MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 SUPRIM 8G,"1,968.97"
MSI,MSI GeForce RTX™ 3060 Ti AERO ITX 8G OC LHR,999.99
MSI,MSI GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support Video Card RTX 2070 Super GAMING X,"1,579.00"
MSI,MSI GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support Video Card RTX 2070 Super GAMING X,"1,579.00"
ZOTAC,ZOTAC AMP White Edition LHR GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card ZT-A30610F-10PLHR,"1,499.99"
MSI,MSI GeForce GTX 1060 DirectX 12 GTX 1060 GAMING X 6G 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,839.00
GIGABYTE,"GIGABYTE GeForce RTX 3060 Ti VISION OC 8G Graphics Card, WINDFORCE 3X Cooling System, 8GB 256-bit GDDR6, GV-N306TVISION OC-8GD Video Card","1,143.90"
PowerColor,"PowerColor Red Devil Limited Edition AMD Radeon RX 6800 Gaming Graphics Card with 16GB GDDR6 Memory, Powered by AMD RDNA 2, Raytracing, PCI Express 4.0, HDMI 2.1, AMD Infinity Cache","2,399.99"
EVGA,"EVGA GeForce GTX 1060 SC GAMING, ACX 2.0 (Single Fan), 06G-P4-6163-KR, 6GB GDDR5, DX12 OSD Support (PXOC), Only 6.8 Inches",839.00
PowerColor,PowerColor RED DEVIL Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 CrossFireX Support ATX Video Card AXRX 5700 XT 8GBD6-3DHE/OC,"1,784.75"
Sapphire Tech,"SAPPHIRE NITRO+ Radeon RX 6800 XT 16GB GDDR6 PCI Express 4.0 ATX Gaming Graphics Card, AMD RDNA 2 11304-02-20G","1,799.76"
GIGABYTE,GIGABYTE AORUS GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 GAMING BOX GV-N3080IXEB-10GD,"2,449.00"
MSI,MSI Ventus GeForce GTX 1660 Ti 6GB GDDR6 PCI Express 3.0 x16 Video Card GTX 1660 TI VENTUS XS 6G OC,730.80
NVIDIA,NVIDIA GeForce RTX 3060 Ti Founders Edition GDDR6 Graphics Card,"1,849.00"
Sapphire Tech,"SAPPHIRE NITRO+ AMD RADEON RX 6900 XT OC Gaming Graphics Card WITH 16GB GDDR6, 11308-01-20G","1,549.99"
ASUS,ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-WHITE-V2,"1,399.99"
GIGABYTE,GIGABYTE Vision OC GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070VISION OC-8GD (rev. 2.0) (LHR),"1,199.00"
MSI,MSI GeForce GTX 1070 8GB GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card GTX 1070 ARMOR 8G OC,995.00
NVIDIA,NVIDIA GeForce RTX 3090 Founders Edition GDDR6X 24GB,"3,799.99"
"PNY Technologies, Inc.","PNY GeForce RTX 3090 24GB XLR8 Gaming EPIC-X RGB Triple Fan Graphics Card, VCG309024TFXPPB","3,480.00"
MSI,MSI Gaming Radeon RX 6900 XT 16GB GDDR6 PCI Express 4.0 Video Card RX 6900 XT GAMING Z TRIO 16G,"1,999.00"
ASUS,"ASUS ROG Strix GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-GUNDAM,WHITE GPU,WHITE Graphics Card","2,980.38"
MSI,MSI Suprim GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 SUPRIM 10G,"2,081.68"
GIGABYTE,"GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SWF3OC-8GD Video Card","1,370.00"
ASUS,"ASUS ROG STRIX NVIDIA GeForce RTX 3080 GUNDAM EDITION Graphics Card (Limited Edition, PCIe 4.0, 10GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 2.9-slot, Super Alloy Power II)","3,299.97"
"PNY Technologies, Inc.",NVIDIA Tesla T4 - GPU computing processor - Tesla T4 - 16 GB GDDR6 - PCIe 3.0 x16 - fanless,"2,167.99"
EVGA,"EVGA GeForce RTX 2060 SC GAMING, 06G-P4-2062-KR, 6GB GDDR6, HDB Fan",998.88
GIGABYTE,GIGABYTE Radeon RX 5600 XT 6GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R56XTGAMING OC-6GD rev. 2.0,"1,239.99"
ZOTAC,"ZOTAC GAMING GeForce RTX 3090 AMP Core Holo 24GB GDDR6X 384-bit 19.5 Gbps PCIE 4.0 Gaming Graphics Card, HoloBlack, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30900C-10P","3,780.00"
XFX,"XFX RX 5700 XT Thicc III 8GB GDDR6 3xDP HDMI PCI-Express 4.0 Graphics Card RX-57XT8TFD8 VR Ready, Ultra HD and Multi-Monitor Support","1,999.00"
MSI,MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti GAMING TRIO,"1,265.65"
MSI,MSI GeForce RTX 2080 GAMING X TRIO Video Card,"1,504.00"
ASUS,ASUS Radeon RX 580 8GB GDDR5 CrossFireX Support Video Card DUAL-RX580-O8G,695.78
GIGABYTE,GIGABYTE GeForce GTX 970 4GB GDDR5 PCI Express 3.0 SLI Support ATX G-SYNC Support Video Card GV-N970WF3OC-4GD (rev. 1.0/1.1),704.00
EVGA,"EVGA GeForce RTX 2070 SUPER BLACK GAMING, 08G-P4-3071-KR, 8GB GDDR6","1,698.00"
MSI,MSI GeForce GTX 1660 Ti DirectX 12 GTX 1660 TI GAMING X 6G 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,895.99
MSI,MSI GeForce GTX 1660 SUPER DirectX 12 GTX 1660 SUPER AERO ITX OC 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready ITX Video Card,899.99
GIGABYTE,"GIGABYTE AORUS GeForce RTX 3090 XTREME WATERFORCE 24G Graphics Card, WATERFORCE All-in-One Cooling System, 24GB 384-bit GDDR6X, GV-N3090AORUSX W-24GD Video Card","3,696.36"
GIGABYTE,"GIGABYTE AORUS Radeon RX 6800 MASTER 16G Graphics Card, MAX-COVERED Cooling, 16GB 256-bit GDDR6, GV-R68AORUS M-16GD Video Card","1,618.48"
Sapphire Tech,SAPPHIRE NITRO Radeon R9 390 8GB GDDR5 PCI Express 3.0 x16 Tri-X OC Version w/ backplate (UEFI) Video Card 100382NTOC-2L,603.98
Corn Electronics,"GALAXY RTX 3060 Xing Yao MAX OC YongJieWuJian Edition (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,Boost Frequency 1837MHz,1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",939.99
GIGABYTE,GIGABYTE Radeon RX 570 8GB GDDR5 PCI Express 3.0 x16 CrossFireX Support ATX Video Card GV-RX570GAMING-8GD,745.98
GIGABYTE,GIGABYTE AORUS Radeon RX 6900 XT 16GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R69XTAORUS M-16GD,"2,238.99"
GIGABYTE,"GIGABYTE AORUS GeForce RTX 2060 XTREME 6G Graphics Card, 3 x Stacked WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060AORUS X-6GC REV2.0 Video Card",972.04
GIGABYTE,"GIGABYTE GeForce RTX 2070 WINDFORCE 8G (Rev 3.0) Graphics Card, 2 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2070WF2-8GD (Rev 3.0) Video Card","1,309.04"
ASUS,ASUS ROG STRIX GeForce RTX 2070 SUPER Advanced Overclocked 8G GDDR6 HDMI DisplayPort USB Type-C Gaming Graphics Card (ROG-STRIX-RTX2070S-A8G-GAMING),"2,875.96"
GIGABYTE,"GIGABYTE AORUS GeForce RTX 3090 MASTER 24G (rev. 2.0) Graphics Card, Max Covered Cooling, 24GB 384-bit GDDR6X, GV-N3090AORUS M-24GD REV2.0 Video Card","3,659.99"
MSI,MSI GeForce GTX 1070 Ti 8GB GDDR5 PCI Express 3.0 x16 SLI Support Video Card GTX 1070 Ti DUKE 8G,"1,053.99"
MSI,MSI GeForce GTX 1060 3GB GDDR5 PCI Express 3.0 x16 ATX Video Card GTX 1060 3GT OC,904.00
EVGA,"EVGA GeForce GTX 1650 SUPER SC ULTRA GAMING Video Card, 04G-P4-1357-KR, 4GB GDDR6, Dual Fan, Metal Backplate",687.99
MSI,MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti Gaming X 8G LHR,"1,088.88"
ASUS,ASUS GeForce GTX 1650 SUPER Overclocked 4GB Phoenix Fan Edition HDMI DP DVI Graphics Card (PH-GTX1650S-O4G),499.63
GIGABYTE,GIGABYTE AORUS GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N307TAORUS M-8GD,"1,479.98"
MSI,MSI GeForce GTX 1080 8GB GDDR5X PCI Express 3.0 x16 SLI Support ATX Video Card GTX 1080 GAMING X 8G,"1,175.00"
XFX,"XFX Speedster MERC319 AMD Radeon RX 6900 XT ULTRA Gaming Graphics Card with 16GB GDDR6, HDMI 2,1, 2 x DP, USB-C, AMD RDNA 2 (RX-69XTACUD9) -OPENBOX","2,029.99"
GIGABYTE,GIGABYTE Vision GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070VISION OC-8GD (rev. 2.0),"1,299.99"
MSI,MSI GeForce GTX 1060 6GB GDDR5 PCI Express 3.0 x16 ATX Video Card GeForce GTX 1060 GAMING 6G,839.00
EVGA,"EVGA GeForce RTX 2060 XC GAMING, 6GB GDDR6, HDB Fan Graphics Card 06G-P4-2063-KR","1,215.00"
GIGABYTE,GIGABYTE Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R57XTGAMING OC-8GD (rev. 2.0),"1,899.00"
Corn Electronics,"Colorful GeForce RTX 3060 OC 12G Radium Wind Series(LHR)Video Card,12GB 192-bit GDDR6,PCI Express 4.0 ,1777MHz Boost Frequency,1×HDMI Interface, 3×DisplayPort Interface",929.99
XFX,"XFX Speedster MERC319 AMD Radeon RX 6900 XT ULTRA Gaming Graphics Card with 16GB GDDR6, HDMI 2,1, 2 x DP, USB-C, AMD RDNA 2 (RX-69XTACUD9)","1,999.97"
GIGABYTE,GIGABYTE Radeon RX 580 8GB GDDR5 PCI Express 3.0 x16 ATX Video Card GV-RX580GAMING-8GD,776.83
GIGABYTE,GIGABYTE Radeon RX 5500 XT 4GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R55XTOC-4GD,504.53
Corn Electronics,"iGame GeForce RTX 3060 Customization OC 12G(LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,Customized ""Dreammaker"" Adopts Fashionable Gradient Colors, Replaceable Magnetic Back Plate,1×HDMI , 3×DP","1,079.99"
ASUS,ASUS ROG Strix GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 x16 SLI Support Video Card ROG-STRIX-RTX3090-O24G-GAMING,"3,698.88"
GIGABYTE,"GIGABYTE Radeon RX 5600 XT WINDFORCE OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-R56XTWF2OC-6GD Video Card","1,045.98"
Corn Electronics,"AX GEFORCE GTX 1660 X2 Video Card,6GB 192-bit GDDR5,PCI Express 3.0,1×HDMI Interface, 3×DisplayPort Interface",590.99
GIGABYTE,"GIGABYTE Radeon RX 6600 XT EAGLE 8G Graphics Card, WINDFORCE 3X Cooling System, 8GB 128-bit GDDR6, GV-R66XTEAGLE-8GD Video Card",888.00
,"MIS GeForce RTX 3070 Ti SUPRIM X 8G  (LHR) Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1860MHz Core Frequency,1×HDMI2.1 interface, 3×DisplayPort1.4a interface","1,538.40"
XFX,XFX Radeon R9 290X 8GB DDR5 PCI Express 3.0 Double Dissipation Edition R9-290X-8DFD,564.98
EVGA,"EVGA GeForce GTX 1060 GAMING, ACX 2.0 (Single Fan), 03G-P4-6160-KR, 3GB GDDR5, DX12 OSD Support (PXOC), Only 6.8 Inches",844.00
GIGABYTE,"GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB Video Card, GV-N3070AORUS M-8GD (REV2.0)","1,287.48"
ASUS,ASUS Radeon RX 590 DirectX 12 DUAL-RX590-O8G 8GB 256-Bit GDDR5 HDCP Ready CrossFireX Support Video Card,832.66
EVGA,"EVGA GeForce GTX 980 Ti 06G-P4-4995-KR 6GB SC+ GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card",825.00
,Colorful GeForce RTX 3090 NB-V 24GB GDDR6X PCI Express 4.0 SLI Support Video Card nvidia graphics card Gpu desktop graphics cards,"2,989.00"
ASUS,ASUS Radeon RX 590 DirectX 12 DUAL-RX590-O8G 8GB 256-Bit GDDR5 HDCP Ready CrossFireX Support Video Card,832.66
EVGA,"EVGA GeForce GTX 980 Ti 06G-P4-4995-KR 6GB SC+ GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card",825.00
XFX,"XFX Radeon RX 6700 XT Gaming Graphics Card with 12GB GDDR6 Memory, Powered by AMD RDNA 2, HDMI 2.1 (RX-67TMYDFD8)","2,118.48"
ASUS,ASUS ROG Strix GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-GAMING,"1,993.53"
GIGABYTE,GIGABYTE GeForce GTX 1080 G1 Gaming GV-N1080G1 GAMING-8GD Video Card,"1,175.00"
EVGA,"EVGA GeForce GTX 960 02G-P4-2966-KR 2GB SSC GAMING w/ACX 2.0+, Whisper Silent Cooling Graphics Card",530.00
ASUS,ASUS ROG GeForce GTX 1070 8GB GDDR5 PCI Express 3.0 Video Card with RGB Lighting STRIX-GTX1070-O8G-GAMING,995.00
ASUS,ASUS GeForce GTX 1660 Super Overclocked 6GB Dual-fan EVO Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-GTX1660S-O6G-EVO),867.84
GIGABYTE,"GIGABYTE AORUS RTX 3090 GAMING BOX eGPU, WATERFORCE All-in-One Cooling System, Thunderbolt 3, GV-N3090IXEB-24GD External Graphics Card","3,769.99"
GIGABYTE,"GIGABYTE AORUS Radeon RX 5700 XT 8G Graphics Card, PCIe 4.0, 8GB 256-Bit GDDR6, GV-R57XTAORUS-8GD Video Card","1,799.00"
GIGABYTE,GIGABYTE Eagle GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TEAGLE OC-12GD,"2,179.28"
XFX,XFX Radeon RX 5500 XT 8GB GDDR6 PCI Express 4.0 ATX Video Card RX-55XT8DFD6,"1,195.87"
ASUS,ASUS ROG Strix Radeon RX 6900 XT 16GB GDDR6 PCI Express 4.0 CrossFireX Support Video Card ROG-STRIX-LC-RX6900XT-O16G-GAMING,"2,399.95"
"PNY Technologies, Inc.","PNY GeForce RTX 3090 24GB XLR8 Gaming EPIC-X RGB Triple Fan Graphics Card, VCG309024TFXMPB","3,490.00"
DELL,Dell Tesla P40 Graphic Card - 24 GB - Passive Cooler,"8,004.00"
GIGABYTE,"GIGABYTE AORUS GeForce RTX 3080 XTREME WATERFORCE WB 10G Graphics Card, WATERFORCE Water Block Cooling System, 10GB 320-bit GDDR6X, GV-N3080AORUSX W10GD Video Card","1,980.98"
ASUS,ASUS TUF GAMING X3 GeForce GTX 1660 SUPER ZAKU II EDITION GDDR6 14002 MHz 192-bit 7680 x 432 1 x 8-pin Video Card,988.00
MSI,MSI GeForce GTX 1660 SUPER DirectX 12 GTX 1660 SUPER GAMING Z PLUS 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,733.00
MSI,MSI GeForce GTX 1080 8GB GDDR5X PCI Express 3.0 x16 SLI Support Video Cards GTX 1080 DUKE 8G OC,"1,099.00"
